Date,AAPL,BTC-USD,JNJ,XOM
2022-04-29,154.4630126953125,38609.82421875,160.68687438964844,74.28490447998047
2022-04-30,,37714.875,,
2022-05-01,,38469.09375,,
2022-05-02,154.76673889160156,38529.328125,159.06631469726562,75.29571533203125
2022-05-03,156.25604248046875,37750.453125,158.7546844482422,76.84674835205078
2022-05-04,162.6638641357422,39698.37109375,160.4553985595703,79.90530395507812
2022-05-05,153.600830078125,36575.140625,157.39230346679688,78.69405364990234
2022-05-06,154.32693481445312,36040.921875,157.0450439453125,79.89657592773438
2022-05-07,,35501.953125,,
2022-05-08,,34059.265625,,
2022-05-09,149.20492553710938,30296.953125,157.8998565673828,73.59651947021484
2022-05-10,151.60891723632812,31022.90625,157.68617248535156,74.08448791503906
2022-05-11,143.7493133544922,28936.35546875,156.83135986328125,75.62681579589844
2022-05-12,139.88328552246094,29047.751953125,158.3806915283203,75.97013092041016
2022-05-13,144.34786987304688,29283.103515625,157.4724578857422,78.22371673583984
2022-05-14,,30101.265625,,
2022-05-15,,31305.11328125,,
2022-05-16,142.807373046875,29862.91796875,158.5676727294922,80.06355285644531
2022-05-17,146.43788146972656,30425.857421875,159.22659301757812,81.084716796875
2022-05-18,138.1759490966797,28720.271484375,156.27037048339844,79.7994613647461
2022-05-19,134.77114868164062,30314.333984375,154.88133239746094,80.2308120727539
